id,japanese,pronounce,english,familiar,show_cnt,last_show,score
3061,給与,きゅうよ,"pay, salary, wages, allowance, grant, supply",0,0,0,0.0
3062,漁業,ぎょぎょう,fishing (industry),0,0,0,0.0
3063,漁師,りょうし,fisherman,0,0,0,0.0
3064,競馬,けいば,horse racing,0,0,0,0.0
3065,境,さかい,"border, boundary, mental state",0,0,0,0.0
3066,境界,きょうかい,boundary,0,0,0,0.0
3067,極力,きょくりょく,"to the utmost, to the best of one's ability",0,0,0,0.0
3068,務める,つとめる,"① to work (for), to be employed (at), to serve (in) ② to serve (as), to act (as), to fill (the position of), to play the role (of) ③ to conduct a religious service",0,0,0,0.0
3069,近寄る,ちかよる,"to approach, to draw near",0,0,0,0.0
3070,区域,くいき,"① limits, boundary, domain, zone, sphere, territory ② area (e.g. in programming languages)",0,0,0,0.0
3071,群れ,むれ,"group, crowd, flock, herd, bevy, school, swarm, cluster (of stars), clump",0,0,0,0.0
3072,形容詞,けいようし,"(true) adjective, i-adjective",0,0,0,0.0
3073,敬語,けいご,"honorific, term of respect",0,0,0,0.0
3074,警備,けいび,"defense, defence, guard, policing, security",0,0,0,0.0
3075,芸能,げいのう,"public entertainment, accomplishments, attainments",0,0,0,0.0
3076,血圧,けつあつ,blood pressure,0,0,0,0.0
3077,血液,けつえき,blood,0,0,0,0.0
3078,月給,げっきゅう,monthly salary,0,0,0,0.0
3079,月末,げつまつ,end of the month,0,0,0,0.0
3080,県庁,けんちょう,prefectural office,0,0,0,0.0
3081,見舞う,みまう,"to ask after (health), to visit",0,0,0,0.0
3082,軒,のき,① eaves ② narrow aisle surrounding the core of a temple building,0,0,0,0.0
3083,現す,あらわす,"① to reveal, to show, to display ② to express ③ to represent, to signify, to stand for ④ to make widely known",0,0,0,0.0
3084,現に,げんに,"actually, really",0,0,0,0.0
3085,限度,げんど,"limit, bounds",0,0,0,0.0
3086,個体,こたい,an individual,0,0,0,0.0
3087,固まる,かたまる,"① to harden, to solidify ② to become firm, to become certain ③ to gather (together), to assemble, to huddle together",0,0,0,0.0
3088,交差,こうさ,"① crossing, intersection ② (genetic) crossing over",0,0,0,0.0
3089,候補,こうほ,"① candidate, contender, prospect, pick, choice, list ② candidacy, candidature, nomination",0,0,0,0.0
3090,公害,こうがい,"pollution, public nuisance, contamination",0,0,0,0.0
3091,公共,こうきょう,"public, community, public service, society, communal",0,0,0,0.0
3092,公務,こうむ,"official business, public business",0,0,0,0.0
3093,効力,こうりょく,"effect, efficacy, validity, potency",0,0,0,0.0
3094,工芸,こうげい,industrial arts,0,0,0,0.0
3095,工夫,くふう,"① scheme, device, scheming, devising, figuring out, coming up with, solving ingeniously ② dedication to spiritual improvement (esp. through Zen meditation)",0,0,0,0.0
3096,構造,こうぞう,"structure, construction",0,0,0,0.0
3097,肯定,こうてい,"positive, affirmation",0,0,0,0.0
3098,荒い,あらい,"rough, rude, wild",0,0,0,0.0
3099,講師,こうし,lecturer,0,0,0,0.0
3100,鉱物,こうぶつ,mineral,0,0,0,0.0
3101,香水,こうすい,perfume,0,0,0,0.0
3102,高層,こうそう,"multistory, multistoried, high-rise, high, tall",0,0,0,0.0
3103,国籍,こくせき,nationality,0,0,0,0.0
3104,再,さい,"re-, again, repeated",0,0,0,0.0
3105,再三,さいさん,"again and again, repeatedly",0,0,0,0.0
3106,採点,さいてん,"marking, grading, looking over",0,0,0,0.0
3107,在学,ざいがく,(enrolled) in school,0,0,0,0.0
3108,作法,さほう,"manners, etiquette, propriety",0,0,0,0.0
3109,雑音,ざつおん,"noise (jarring, grating)",0,0,0,0.0
3110,散らす,ちらす,"to scatter, to disperse, to distribute",0,0,0,0.0
3111,散る,ちる,"① to fall (e.g. blossoms, leaves) ② to scatter, to be dispersed ③ to disappear, to dissolve, to break up ④ to spread, to run, to blur ⑤ to die a noble death",0,0,0,0.0
3112,産地,さんち,producing area,0,0,0,0.0
3113,刺身,さしみ,sashimi (sliced raw fish),0,0,0,0.0
3114,子孫,しそん,"descendants, posterity, offspring",0,0,0,0.0
3115,思い込む,おもいこむ,"to be under impression that, to be convinced that, to imagine that, to set one's heart on, to be bent on",0,0,0,0.0
3116,脂,あぶら,"fat, tallow, lard, grease",0,0,0,0.0
3117,資本,しほん,"funds, capital",0,0,0,0.0
3118,児童,じどう,"children, juvenile",0,0,0,0.0
3119,自治,じち,"self-government, autonomy",0,0,0,0.0
3120,自宅,じたく,one's home,0,0,0,0.0
3121,湿る,しめる,"to be wet, to become wet, to be damp",0,0,0,0.0
3122,湿度,しつど,level of humidity,0,0,0,0.0
3123,実績,じっせき,"achievements, actual results",0,0,0,0.0
3124,社説,しゃせつ,"editorial, leading article",0,0,0,0.0
3125,車輪,しゃりん,(car) wheel,0,0,0,0.0
3126,終了,しゅうりょう,"end, close, termination",0,0,0,0.0
3127,祝日,しゅくじつ,national holiday,0,0,0,0.0
3128,初歩,しょほ,"elements, rudiments, ABCs of ...",0,0,0,0.0
3129,書籍,しょせき,"book, publication",0,0,0,0.0
3130,勝敗,しょうはい,"victory or defeat, issue (of battle), outcome",0,0,0,0.0
3131,床屋,とこや,"barbershop, barber",0,0,0,0.0
3132,承る,うけたまわる,"① to hear, to be told, to know ② to receive (order), to undertake, to comply, to take (a reservation, etc.)",0,0,0,0.0
3133,消毒,しょうどく,"disinfection, sterilization, sterilisation",0,0,0,0.0
3134,省略,しょうりゃく,"omission, abbreviation, abridgment, abridgement",0,0,0,0.0
3135,賞金,しょうきん,"prize, monetary award",0,0,0,0.0
3136,賞品,しょうひん,"prize, trophy",0,0,0,0.0
3137,蒸気,じょうき,"steam, vapour, vapor",0,0,0,0.0
3138,職人,しょくにん,"worker, mechanic, artisan, craftsman",0,0,0,0.0
3139,延びる,のびる,"① to stretch, to extend, to lengthen, to spread ② to make progress, to grow (beard, body height) ③ to grow stale (soba) ④ to be straightened, to be flattened, to be smoothed ⑤ to be exhausted ⑥ to be postponed, to be prolonged",0,0,0,0.0
3140,心得る,こころえる,"to be informed, to have thorough knowledge",0,0,0,0.0
3141,真似る,まねる,"to mimic, to imitate",0,0,0,0.0
3142,制作,せいさく,"work (film, book)",0,0,0,0.0
3143,姓,せい,"① surname, family name ② hereditary title (used in ancient Japan to denote rank and political standing)",0,0,0,0.0
3144,性能,せいのう,"ability, performance, efficiency",0,0,0,0.0
3145,性別,せいべつ,"distinction by sex, sex, gender",0,0,0,0.0
3146,成分,せいぶん,"ingredient, component, composition",0,0,0,0.0
3147,成立,せいりつ,"① coming into existence, arrangements, establishment, conclusion, completion ② to come into existence, to be true, to hold (i.e. hold true)",0,0,0,0.0
3148,政党,せいとう,political party,0,0,0,0.0
3149,清掃,せいそう,cleaning,0,0,0,0.0
3150,生存,せいぞん,"① existence, being, survival ② to exist, to live, to survive",0,0,0,0.0
3151,税関,ぜいかん,customs house,0,0,0,0.0
3152,接近,せっきん,"getting closer, drawing nearer, approaching",0,0,0,0.0
3153,接続,せつぞく,"① connection, attachment, union, join, joint, link ② changing trains ③ conjunction",0,0,0,0.0
3154,先祖,せんぞ,ancestor,0,0,0,0.0
3155,先程,さきほど,some time ago,0,0,0,0.0
3156,占う,うらなう,"to tell someone's fortune, to forecast, to predict, to divine",0,0,0,0.0
3157,泉,いずみ,"spring, fountain",0,0,0,0.0
3158,浅い,あさい,"shallow, superficial",0,0,0,0.0
3159,祖先,そせん,ancestor,0,0,0,0.0
3160,争う,あらそう,"① to compete, to contest, to contend ② to quarrel, to argue, to dispute, to be at variance, to oppose ③ (usu. in negative form) to deny (e.g. evidence)",0,0,0,0.0
3161,相違,そうい,"difference, discrepancy, variation",0,0,0,0.0
3162,窓口,まどぐち,"① ticket window, teller window, counter ② contact person, point of contact",0,0,0,0.0
3163,増減,ぞうげん,"increase and decrease, fluctuation",0,0,0,0.0
3164,増大,ぞうだい,"enlargement, increase",0,0,0,0.0
3165,束,たば,"bundle, bunch, sheaf",0,0,0,0.0
3166,測定,そくてい,measurement,0,0,0,0.0
3167,測量,そくりょう,"measurement, surveying",0,0,0,0.0
3168,体制,たいせい,"order, system, structure, set-up, organization, organisation",0,0,0,0.0
3169,対照,たいしょう,"contrast, antithesis, comparison",0,0,0,0.0
3170,代名詞,だいめいし,"① pronoun ② synonym, classic example, pattern, byword, representative",0,0,0,0.0
3171,大戦,たいせん,"great war, great battle",0,0,0,0.0
3172,宅,たく,"house, home, husband",0,0,0,0.0
3173,担ぐ,かつぐ,"① to shoulder, to carry on one's shoulder ② to take (someone) for a ride, to deceive, to take in",0,0,0,0.0
3174,探る,さぐる,"to search, to look for, to sound out",0,0,0,0.0
3175,団地,だんち,multi-unit apartments,0,0,0,0.0
3176,段階,だんかい,"gradation, grade, stage, steps, order, class, phase",0,0,0,0.0
3177,着替え,きがえ,"changing clothes, change of clothes",0,0,0,0.0
3178,着替える,きがえる,to change one's clothes,0,0,0,0.0
3179,中絶,ちゅうぜつ,"① abortion ② to have an abortion ③ interruption, discontinuance, suspension, abeyance",0,0,0,0.0
3180,中途,ちゅうと,"in the middle, half-way",0,0,0,0.0
3181,昼寝,ひるね,"nap (afternoon), siesta",0,0,0,0.0
3182,貯蔵,ちょぞう,"storage, preservation",0,0,0,0.0
3183,超過,ちょうか,"excess, being more than",0,0,0,0.0
3184,頂点,ちょうてん,"top, summit",0,0,0,0.0
3185,通貨,つうか,currency,0,0,0,0.0
3186,通信,つうしん,"correspondence, communication, transmission, news, signal",0,0,0,0.0
3187,停止,ていし,"suspension, interruption, stoppage, ban, standstill, halt, hang-up, deadlock, stalemate, abeyance",0,0,0,0.0
3188,停車,ていしゃ,stopping (e.g. train),0,0,0,0.0
3189,停電,ていでん,"power outage, electricity outage, blackout, failure of electricity supply",0,0,0,0.0
3190,盗難,とうなん,"theft, robbery",0,0,0,0.0
3191,灯油,とうゆ,"lamp oil, kerosene",0,0,0,0.0
3192,頭脳,ずのう,"head, brains, intellect",0,0,0,0.0
3193,突き,つき,"a thrust, a pass, a lunge, a stab",0,0,0,0.0
3194,突く,つく,"① to prick, to stab ② to poke, to prod, to push, to thrust, to nudge, to hit, to strike ③ to use (a cane), to prop oneself up with, to press against (the floor, etc.) ④ to attack ⑤ to brave (the rain, etc.)",0,0,0,0.0
3195,日程,にってい,"schedule, program, programme, agenda",0,0,0,0.0
3196,熱帯,ねったい,tropics,0,0,0,0.0
3197,濃度,のうど,"① concentration, thickness, density ② cardinality",0,0,0,0.0
3198,農産物,のうさんぶつ,agricultural produce,0,0,0,0.0
3199,破れる,やぶれる,"to get torn, to wear out",0,0,0,0.0
3200,拝見,はいけん,"seeing, look at",0,0,0,0.0
3201,背負う,せおう,"to be burdened with, to carry on back or shoulder",0,0,0,0.0
3202,薄暗い,うすぐらい,"dim, gloomy",0,0,0,0.0
3203,判事,はんじ,"judge, judiciary",0,0,0,0.0
3204,反省,はんせい,"reflection, reconsideration, introspection, meditation, contemplation",0,0,0,0.0
3205,革,かわ,leather,0,0,0,0.0
3206,美容,びよう,beauty of figure or form,0,0,0,0.0
3207,不可,ふか,"wrong, bad, improper, unjustifiable, inadvisable",0,0,0,0.0
3208,付近,ふきん,"neighbourhood, neighborhood, vicinity, environs",0,0,0,0.0
3209,浮く,うく,① to float ② to become merry ③ to become loose,0,0,0,0.0
3210,武道,ぶどう,"martial arts, military arts, Bushido",0,0,0,0.0
3211,副,ふく,"① assistant, associate, vice-, sub-, deputy, substitute, auxiliary, supplementary, additional, collateral ② duplicate, copy",0,0,0,0.0
3212,複数,ふくすう,"several, plural, plurality, multiple",0,0,0,0.0
3213,仏,ほとけ,"① Buddha, merciful person, Buddhist image ② the dead",0,0,0,0.0
3214,分解,ぶんかい,"① disassembly, dismantling, disaggregating, analysis, disintegrating, decomposing, degrading ② factorization ③ decomposition, resolution ④ deblocking",0,0,0,0.0
3215,分布,ぶんぷ,"distribution, dissemination, allocation",0,0,0,0.0
3216,文芸,ぶんげい,"literature, art and literature, belles-lettres",0,0,0,0.0
3217,並行,へいこう,"(going) side by side, concurrent, abreast, at the same time, occurring together, parallel, parallelism",0,0,0,0.0
3218,閉会,へいかい,"closure (of a ceremony, event, meeting, etc.)",0,0,0,0.0
3219,片道,かたみち,one-way (trip),0,0,0,0.0
3220,編,へん,"① compilation (of a text), editing ② volume (of a text) ③ completed literary work",0,0,0,0.0
3221,捕る,とる,"to take, to catch (fish), to capture",0,0,0,0.0
3222,補う,おぎなう,"to compensate for, to supplement",0,0,0,0.0
3223,募集,ぼしゅう,"recruiting, taking applications",0,0,0,0.0
3224,包装,ほうそう,"packing, wrapping",0,0,0,0.0
3225,報,ほう,"information, news, report",0,0,0,0.0
3226,方程式,ほうていしき,"equation, formula",0,0,0,0.0
3227,暴れる,あばれる,"to act violently, to rage, to struggle, to be riotous",0,0,0,0.0
3228,枚数,まいすう,① the number of flat things ② win-loss difference which influences the ranking of sumo wrestlers,0,0,0,0.0
3229,未,み,"not yet, un-",0,0,0,0.0
3230,民間,みんかん,"private, civilian, civil, popular, folk, unofficial",0,0,0,0.0
3231,亡くす,なくす,"① to lose something ② to get rid of ③ to lose someone (wife, child, etc.)",0,0,0,0.0
3232,無限,むげん,infinite,0,0,0,0.0
3233,名刺,めいし,business card,0,0,0,0.0
3234,名詞,めいし,noun,0,0,0,0.0
3235,面積,めんせき,area,0,0,0,0.0
3236,木材,もくざい,"lumber, timber, wood",0,0,0,0.0
3237,目印,めじるし,"mark, sign, landmark",0,0,0,0.0
3238,輸送,ゆそう,"transport, transportation",0,0,0,0.0
3239,夕刊,ゆうかん,evening paper,0,0,0,0.0
3240,予備,よび,"preparation, preliminaries, reserve, spare",0,0,0,0.0
3241,予報,よほう,"forecast, prediction",0,0,0,0.0
3242,溶かす,とかす,"to melt, to dissolve",0,0,0,0.0
3243,溶け込む,とけこむ,"① to melt into, to merge into ② to fit in, to adapt, to blend",0,0,0,0.0
3244,用途,ようと,"use, usefulness, utility, service",0,0,0,0.0
3245,頼もしい,たのもしい,"reliable, trustworthy, hopeful, promising",0,0,0,0.0
3246,乱暴,らんぼう,"rude, violent, rough, lawless, unreasonable, reckless",0,0,0,0.0
3247,利害,りがい,"advantages and disadvantages, interest",0,0,0,0.0
3248,略す,りゃくす,"① to abbreviate, to omit ② to take, to capture",0,0,0,0.0
3249,流域,りゅういき,(river) basin,0,0,0,0.0
3250,粒,つぶ,"grain, bead",0,0,0,0.0
3251,冷める,さめる,"① to become cool, to come down (fever) ② to cool down (interest), to abate, to subside, to dampen",0,0,0,0.0
3252,冷やす,ひやす,"to cool, to chill, to refrigerate",0,0,0,0.0
3253,冷凍,れいとう,"freezing, cold storage, refrigeration",0,0,0,0.0
3254,連合,れんごう,"① union, alliance, combination ② RENGO (Japanese Trade Union Confederation)",0,0,0,0.0
3255,湾,わん,"bay, gulf, inlet",0,0,0,0.0
3256,傾く,かたむく,"to incline toward, to slant, to lurch, to heel over, to be disposed to, to trend toward, to be prone to, to go down (sun), to wane, to sink, to decline",0,0,0,0.0
3257,紅葉,こうよう,"① autumn colours, fall colors, leaves changing color (colour) ② leaves turning red, red leaves ③ leaves turning yellow, yellow leaves ④ (Japanese) maple (Acer japonicum)",0,0,0,0.0
3258,足跡,あしあと,footprints,0,0,0,0.0
3259,代替,だいたい,"① change of ownership, substitution, subrogation, alternation ② alternative, substitute",0,0,0,0.0
3260,値,ね,"① price, cost ② value, worth, merit ③ variable (computer programming, programing) ④ value, count, number ⑤ to have value, to have merit",0,0,0,0.0
3261,銅,どう,copper,0,0,0,0.0
3262,抱く,だく,"① to embrace, to hold in the arms (e.g. a baby), to hug ② to harbour (e.g. grudge) (harbor), to bear (e.g. a grudge), to entertain (e.g. suspicion) ③ to sleep with ④ to sit on eggs",0,0,0,0.0
